Customer_ID,Customer_Name,Category,Segment,clv
PK-19075,Pete Kriz,Office Supplies,champions,910.8079087455069
PK-8910,Paul Knutson,Office Supplies,hibernating,112.62252212416013
PK-9075,Pete Kriz,Office Supplies,hibernating,159.82886437814955
PL-18925,Paul Lucas,Office Supplies,potential_loyalists,692.0654427558533
PL-8925,Paul Lucas,Office Supplies,promising,121.96792230992513
PM-18940,Paul MacIntyre,Office Supplies,loyal_customers,647.1057501130674
PM-19135,Peter McVee,Office Supplies,potential_loyalists,525.7817448843152
PM-8940,Paul MacIntyre,Office Supplies,at_Risk,88.3628648753586
PM-9135,Peter McVee,Office Supplies,hibernating,97.49246604745392
PN-18775,Parhena Norris,Office Supplies,loyal_customers,521.8323514653242
PN-8775,Parhena Norris,Office Supplies,hibernating,107.05514993766121
PO-18850,Patrick O'Brill,Office Supplies,champions,1151.7671935519254
PO-18865,Patrick O'Donnell,Office Supplies,champions,957.206600337218
PO-19180,Philisse Overcash,Office Supplies,at_Risk,1177.7096627492456
PO-19195,Phillina Ober,Office Supplies,at_Risk,553.6698590783428
PO-8850,Patrick O'Brill,Office Supplies,hibernating,108.64374946171966
PO-8865,Patrick O'Donnell,Office Supplies,hibernating,198.2904223597603
PO-9180,Philisse Overcash,Office Supplies,at_Risk,79.36486787320169
PO-9195,Phillina Ober,Office Supplies,about_to_sleep,501.39294659167285
PP-18955,Paul Prost,Office Supplies,cant_loose,1158.7520237684182
PP-8955,Paul Prost,Technology,promising,33.025257208334274
PR-18880,Patrick Ryan,Office Supplies,loyal_customers,627.3333389281196
PR-8880,Patrick Ryan,Office Supplies,hibernating,84.45010797749643
PS-18760,Pamela Stobb,Office Supplies,loyal_customers,818.4785208970134
PS-18970,Paul Stevenson,Office Supplies,loyal_customers,842.6961429691584
PS-19045,Penelope Sewall,Office Supplies,loyal_customers,1457.5424873013772
PS-8760,Pamela Stobb,Office Supplies,hibernating,138.00198787161128
PS-8970,Paul Stevenson,Office Supplies,hibernating,131.5014977069956
PS-9045,Penelope Sewall,Office Supplies,hibernating,58.937804115916755
PT-19090,Pete Takahito,Office Supplies,champions,475.31522781979595
PT-9090,Pete Takahito,Furniture,new_customers,486.4753072509484
PV-18985,Paul Van Hugh,Office Supplies,champions,713.6738866269234
PV-8985,Paul Van Hugh,Office Supplies,promising,476.38102203146644
PW-19030,Pauline Webber,Office Supplies,champions,594.6986006566929
PW-19240,Pierre Wener,Office Supplies,champions,371.7229722283107
PW-9030,Pauline Webber,Office Supplies,hibernating,92.02407378851449
PW-9240,Pierre Wener,Office Supplies,hibernating,79.64038862969183
QJ-19255,Quincy Jones,Office Supplies,loyal_customers,864.8349781997204
QJ-9255,Quincy Jones,Office Supplies,hibernating,29.812492479898285
RA-19285,Ralph Arnett,Office Supplies,champions,885.6920495384812
RA-19885,Ruben Ausman,Office Supplies,loyal_customers,761.3056954961912
RA-19915,Russell Applegate,Office Supplies,loyal_customers,982.2137445540188
RA-19945,Ryan Akin,Office Supplies,champions,646.0339534416387
RA-9285,Ralph Arnett,Office Supplies,at_Risk,335.2483563842194
RA-9885,Ruben Ausman,Office Supplies,hibernating,34.671917678063224
RA-9915,Russell Applegate,Office Supplies,hibernating,98.9416848579433
RA-9945,Ryan Akin,Office Supplies,need_attention,117.2752575387201
RB-19330,Randy Bradley,Office Supplies,loyal_customers,845.7804454486338
RB-19360,Raymond Buch,Office Supplies,loyal_customers,1041.5912979095876
RB-19435,Richard Bierner,Office Supplies,loyal_customers,544.361695267251
RB-19465,Rick Bensley,Office Supplies,champions,795.8353945353786
RB-19570,Rob Beeghly,Office Supplies,loyal_customers,639.7396708718437
RB-19645,Robert Barroso,Office Supplies,at_Risk,330.49411337616317
RB-19705,Roger Barcio,Office Supplies,potential_loyalists,480.92148654442144
RB-19795,Ross Baird,Office Supplies,loyal_customers,873.2580254258372
RB-9330,Randy Bradley,Office Supplies,hibernating,267.5770040895714
RB-9360,Raymond Buch,Office Supplies,hibernating,35.946841076555486
RB-9435,Richard Bierner,Office Supplies,hibernating,207.79101880013204
RB-9465,Rick Bensley,Office Supplies,hibernating,362.8106407399409
RB-9570,Rob Beeghly,Office Supplies,hibernating,50.05567133346597
RB-9645,Robert Barroso,Office Supplies,hibernating,31.853721259306475
RB-9705,Roger Barcio,Office Supplies,at_Risk,343.2507788205643
RB-9795,Ross Baird,Office Supplies,hibernating,32.99956539755301
RC-19825,Roy Collins,Office Supplies,at_Risk,388.2245229081846
RC-19960,Ryan Crowe,Office Supplies,potential_loyalists,380.9818384755314
RC-9825,Roy Collins,Office Supplies,hibernating,
RC-9960,Ryan Crowe,Office Supplies,hibernating,168.98695568569337
RD-19480,Rick Duston,Office Supplies,champions,880.4240201375708
RD-19585,Rob Dowd,Office Supplies,loyal_customers,764.6793700399654
RD-19660,Robert Dilbeck,Office Supplies,at_Risk,681.6003887264325
RD-19720,Roger Demir,Office Supplies,loyal_customers,512.9254795727016
RD-19810,Ross DeVincentis,Office Supplies,loyal_customers,328.12767174120967
RD-19900,Ruben Dartt,Office Supplies,loyal_customers,641.5189422184192
RD-19930,Russell D'Ascenzo,Office Supplies,need_attention,461.5256091473598
RD-9480,Rick Duston,Office Supplies,about_to_sleep,80.20098897508225
RD-9585,Rob Dowd,Office Supplies,potential_loyalists,545.6574160836161
RD-9660,Robert Dilbeck,Office Supplies,at_Risk,201.79873938900624
RD-9720,Roger Demir,Office Supplies,hibernating,225.12853746887578
RD-9810,Ross DeVincentis,Office Supplies,hibernating,380.1738486697318
RD-9900,Ruben Dartt,Office Supplies,at_Risk,266.001511878218
RD-9930,Russell D'Ascenzo,Office Supplies,at_Risk,425.464004172433
RE-19405,Ricardo Emerson,Office Supplies,potential_loyalists,604.9438148157357
RE-19450,Richard Eichhorn,Office Supplies,at_Risk,542.8108626444406
RE-9405,Ricardo Emerson,Office Supplies,hibernating,271.92347584762734
RE-9450,Richard Eichhorn,Office Supplies,potential_loyalists,337.28295119151636
RF-19345,Randy Ferguson,Office Supplies,at_Risk,624.1721430779997
RF-19735,Roland Fjeld,Office Supplies,champions,594.0110917988393
RF-19840,Roy Französisch,Office Supplies,champions,743.448395308501
RF-9345,Randy Ferguson,Office Supplies,new_customers,348.0994086110956
RF-9735,Roland Fjeld,Office Supplies,hibernating,283.219079409777
RF-9840,Roy Französisch,Office Supplies,hibernating,45.498224697220905
RH-19495,Rick Hansen,Office Supplies,loyal_customers,629.7098188594509
RH-19510,Rick Huthwaite,Office Supplies,loyal_customers,561.802645158799
RH-19555,Ritsa Hightower,Office Supplies,potential_loyalists,496.3424914002634
RH-19600,Rob Haberlin,Office Supplies,potential_loyalists,226.90739483407083
RH-9495,Rick Hansen,Office Supplies,hibernating,439.5941977780288
RH-9510,Rick Huthwaite,Office Supplies,hibernating,114.09177687977368
RH-9555,Ritsa Hightower,Office Supplies,hibernating,541.1321561228522
RH-9600,Rob Haberlin,Office Supplies,about_to_sleep,257.0870582577696
RK-19300,Ralph Kennedy,Office Supplies,at_Risk,660.9793283428633
RK-9300,Ralph Kennedy,Office Supplies,hibernating,61.609982098484366
RL-19615,Rob Lucas,Office Supplies,at_Risk,728.7829811218219
RL-9615,Rob Lucas,Office Supplies,hibernating,159.0524244773118
RM-19375,Raymond Messe,Office Supplies,loyal_customers,809.2224141621705
RM-19675,Robert Marley,Office Supplies,potential_loyalists,555.8500380484472
RM-19750,Roland Murray,Office Supplies,potential_loyalists,332.27546178675715
RM-9375,Raymond Messe,Office Supplies,potential_loyalists,141.6267553780069
RM-9675,Robert Marley,Office Supplies,potential_loyalists,102.60571328352617
RM-9750,Roland Murray,Office Supplies,potential_loyalists,67.34596984886825
RO-19780,Rose O'Brian,Office Supplies,loyal_customers,950.7727114494689
RO-9780,Rose O'Brian,Office Supplies,potential_loyalists,179.69273819220024
RP-19270,Rachel Payne,Office Supplies,champions,642.6944814352
RP-19390,Resi Pölking,Office Supplies,loyal_customers,738.9335505896422
RP-19855,Roy Phan,Office Supplies,loyal_customers,554.442863804547
RP-9270,Rachel Payne,Office Supplies,hibernating,87.61183091969271
RP-9390,Resi Pölking,Office Supplies,hibernating,430.93250669675257
RP-9855,Roy Phan,Office Supplies,hibernating,247.5936471788333
RR-19315,Ralph Ritter,Office Supplies,potential_loyalists,564.4163725074487
RR-19525,Rick Reed,Office Supplies,champions,781.3934643974512
RR-9315,Ralph Ritter,Office Supplies,hibernating,155.3339669601986
RR-9525,Rick Reed,Office Supplies,hibernating,107.61493455636237
RS-19420,Ricardo Sperren,Office Supplies,cant_loose,704.3907451120592
RS-19765,Roland Schwarz,Office Supplies,loyal_customers,653.8173468657878
RS-19870,Roy Skaria,Office Supplies,potential_loyalists,411.29682709047114
RS-9420,Ricardo Sperren,Office Supplies,potential_loyalists,28.150474766998165
RS-9765,Roland Schwarz,Office Supplies,hibernating,108.23374545224202
RS-9870,Roy Skaria,Office Supplies,about_to_sleep,62.66576325412464
RW-19540,Rick Wilson,Office Supplies,loyal_customers,950.4945424498114
RW-19630,Rob Williams,Office Supplies,at_Risk,452.94848065581084
RW-19690,Robert Waldorf,Office Supplies,loyal_customers,634.9958734513268
RW-9540,Rick Wilson,Office Supplies,hibernating,356.9497187172193
RW-9630,Rob Williams,Technology,hibernating,67.62670219372774
RW-9690,Robert Waldorf,Office Supplies,about_to_sleep,84.91819651426992
SA-10830,Sue Ann Reed,Office Supplies,potential_loyalists,57.187359998067606
SA-20830,Sue Ann Reed,Office Supplies,cant_loose,730.0577005705829
SB-10170,Sarah Bern,Office Supplies,hibernating,266.2529958378095
SB-10185,Sarah Brown,Office Supplies,hibernating,85.0792389291076
SB-10290,Sean Braxton,Office Supplies,hibernating,240.57622771355705
SB-20170,Sarah Bern,Office Supplies,potential_loyalists,668.8893336716965
SB-20185,Sarah Brown,Office Supplies,cant_loose,1000.300393006469
SB-20290,Sean Braxton,Office Supplies,need_attention,987.3191062841177
SC-10020,Sam Craven,Office Supplies,hibernating,41.754919792430655
SC-10050,Sample Company A,Office Supplies,about_to_sleep,163.15329564293086
SC-10095,Sanjit Chand,Office Supplies,hibernating,63.8819305332985
SC-10230,Scot Coram,Office Supplies,hibernating,163.3646784379166
SC-10260,Scott Cohen,Office Supplies,potential_loyalists,282.9912874058093
SC-10305,Sean Christensen,Office Supplies,potential_loyalists,310.07347971204547
SC-10380,Shahid Collister,Office Supplies,hibernating,127.45395846812983
SC-10440,Shaun Chance,Office Supplies,hibernating,181.9935619629113
SC-10575,Sonia Cooley,Office Supplies,hibernating,57.535681664646255
SC-10680,Steve Carroll,Office Supplies,hibernating,586.1402190239547
SC-10695,Steve Chapman,Office Supplies,hibernating,171.48766684324795
SC-10725,Steven Cartwright,Office Supplies,hibernating,232.81202403048133
SC-10770,Stewart Carmichael,Office Supplies,hibernating,145.61809013320877
SC-10800,Stuart Calhoun,Office Supplies,hibernating,18.039821368146818
SC-10845,Sung Chung,Office Supplies,hibernating,130.22621671409078
SC-20020,Sam Craven,Office Supplies,champions,491.898326263959
SC-20050,Sample Company A,Office Supplies,loyal_customers,810.972638726327
SC-20095,Sanjit Chand,Office Supplies,cant_loose,1039.6014264908483
SC-20230,Scot Coram,Office Supplies,loyal_customers,1062.4401599355353
SC-20260,Scott Cohen,Office Supplies,champions,461.2873995502324
SC-20305,Sean Christensen,Office Supplies,loyal_customers,997.4467044130208
SC-20380,Shahid Collister,Office Supplies,cant_loose,730.3309717070196
SC-20440,Shaun Chance,Office Supplies,champions,402.85329595491487
SC-20575,Sonia Cooley,Office Supplies,loyal_customers,482.3257026015583
SC-20680,Steve Carroll,Office Supplies,loyal_customers,691.3061453598964
SC-20695,Steve Chapman,Office Supplies,champions,1075.4254225684458
SC-20725,Steven Cartwright,Office Supplies,champions,648.0609728996257
SC-20770,Stewart Carmichael,Office Supplies,loyal_customers,679.4963350469815
SC-20800,Stuart Calhoun,Office Supplies,loyal_customers,537.7755416586267
SC-20845,Sung Chung,Office Supplies,champions,524.5382531447965
SD-10485,Shirley Daniels,Office Supplies,about_to_sleep,88.01902476939222
SD-20485,Shirley Daniels,Office Supplies,loyal_customers,776.8065128963017
SE-10110,Sanjit Engle,Office Supplies,hibernating,79.08813430238676
SE-20110,Sanjit Engle,Office Supplies,champions,1356.751361605796
SF-10065,Sandra Flanagan,Office Supplies,hibernating,233.56590559967873
SF-10200,Sarah Foster,Office Supplies,potential_loyalists,190.95818894727694
SF-10965,Sylvia Foulston,Office Supplies,about_to_sleep,183.62158554012643
SF-20065,Sandra Flanagan,Office Supplies,at_Risk,368.5993805396325
SF-20200,Sarah Foster,Office Supplies,champions,614.7811204488623
SF-20965,Sylvia Foulston,Office Supplies,potential_loyalists,387.21280175596473
SG-10080,Sandra Glassco,Office Supplies,hibernating,75.29851393107799
SG-10470,Sheri Gordon,Office Supplies,hibernating,449.92729274171415
SG-10605,Speros Goranitis,Office Supplies,promising,196.53901571813518
SG-10890,Susan Gilcrest,Office Supplies,hibernating,119.78170788881145
SG-20080,Sandra Glassco,Office Supplies,potential_loyalists,577.9343859637427
SG-20470,Sheri Gordon,Office Supplies,cant_loose,544.370458525771
SG-20605,Speros Goranitis,Office Supplies,cant_loose,470.3018780365451
SG-20890,Susan Gilcrest,Office Supplies,potential_loyalists,566.1263999558423
SH-10395,Shahid Hopkins,Office Supplies,hibernating,11.766928120726902
SH-10635,Stefanie Holloman,Office Supplies,hibernating,69.39612880136225
SH-19975,Sally Hughsby,Office Supplies,cant_loose,521.4103724819997
SH-20395,Shahid Hopkins,Office Supplies,loyal_customers,601.4583485326464
SH-20635,Stefanie Holloman,Office Supplies,loyal_customers,679.7109334696005
SH-9975,Sally Hughsby,Office Supplies,hibernating,475.2276155961727
SJ-10125,Sanjit Jacobs,Office Supplies,need_attention,194.9055133321786
SJ-10215,Sarah Jordon,Office Supplies,need_attention,77.2932635640943
SJ-10500,Shirley Jackson,Office Supplies,hibernating,57.69008230607783
SJ-20125,Sanjit Jacobs,Office Supplies,loyal_customers,611.2530543625778
SJ-20215,Sarah Jordon,Office Supplies,cant_loose,694.5946451720645
SJ-20500,Shirley Jackson,Office Supplies,at_Risk,612.7434618221045
SK-19990,Sally Knutson,Office Supplies,potential_loyalists,594.6663965420837
SK-9990,Sally Knutson,Office Supplies,hibernating,245.21676772734028
SL-10155,Sara Luxemburg,Office Supplies,at_Risk,134.04404811231893
SL-20155,Sara Luxemburg,Office Supplies,loyal_customers,662.9066652748536
SM-10005,Sally Matthias,Office Supplies,hibernating,432.47298326066965
SM-10320,Sean Miller,Office Supplies,hibernating,274.5773365211679
SM-10905,Susan MacKendrick,Office Supplies,hibernating,163.8993134805138
SM-10950,Suzanne McNair,Office Supplies,at_Risk,83.86916693901622
SM-20005,Sally Matthias,Office Supplies,at_Risk,358.80586802471197
SM-20320,Sean Miller,Office Supplies,at_Risk,714.499861629818
SM-20905,Susan MacKendrick,Office Supplies,need_attention,356.31763118737865
SM-20950,Suzanne McNair,Office Supplies,loyal_customers,537.1776950044416
SN-10560,Skye Norling,Office Supplies,promising,97.63390559929495
SN-10710,Steve Nguyen,Office Supplies,hibernating,53.76391936459121
SN-20560,Skye Norling,Office Supplies,loyal_customers,626.1280822471722
SN-20710,Steve Nguyen,Office Supplies,loyal_customers,612.5464252301944
SO-10335,Sean O'Donnell,Office Supplies,hibernating,64.6090075917463
SO-20335,Sean O'Donnell,Office Supplies,at_Risk,773.9736600294009
SP-10545,Sibella Parks,Office Supplies,promising,52.38550709918019
SP-10620,Stefania Perrino,Office Supplies,hibernating,23.106880508342385
SP-10650,Stephanie Phelps,Office Supplies,hibernating,69.76247105516055
SP-10860,Sung Pak,Furniture,hibernating,57.454545358125834
SP-10920,Susan Pistek,Office Supplies,hibernating,110.13068448276769
SP-20545,Sibella Parks,Office Supplies,potential_loyalists,377.60605297554196
SP-20620,Stefania Perrino,Office Supplies,champions,1008.9911815222185
SP-20650,Stephanie Phelps,Office Supplies,loyal_customers,489.77047760509583
SP-20860,Sung Pak,Office Supplies,at_Risk,677.4537216684977
SP-20920,Susan Pistek,Office Supplies,champions,1470.2112601198432
SR-10425,Sharelle Roach,Office Supplies,about_to_sleep,36.95224424720139
SR-10740,Steven Roelle,Office Supplies,hibernating,221.79986476758046
SR-20425,Sharelle Roach,Office Supplies,potential_loyalists,623.0932060012785
SR-20740,Steven Roelle,Office Supplies,cant_loose,810.9138415602752
SS-10140,Saphhira Shifley,Office Supplies,hibernating,290.3077089997063
SS-10410,Shahid Shariari,Office Supplies,at_Risk,159.19755182975388
SS-10515,Shirley Schmidt,Office Supplies,hibernating,40.555252068464505
SS-10590,Sonia Sunley,Office Supplies,hibernating,103.57333702862778
SS-10875,Sung Shariari,Office Supplies,hibernating,61.19999086700372
SS-20140,Saphhira Shifley,Office Supplies,loyal_customers,991.3540576121143
SS-20410,Shahid Shariari,Office Supplies,loyal_customers,804.4907832958977
SS-20515,Shirley Schmidt,Office Supplies,potential_loyalists,410.751575745562
SS-20590,Sonia Sunley,Office Supplies,champions,615.597434834313
SS-20875,Sung Shariari,Office Supplies,potential_loyalists,231.78462558060585
ST-10530,Shui Tom,Office Supplies,about_to_sleep,73.7456246093801
ST-20530,Shui Tom,Office Supplies,champions,661.6937724718147
SU-10665,Stephanie Ulpright,Office Supplies,about_to_sleep,362.1616668766476
SU-20665,Stephanie Ulpright,Office Supplies,champions,396.41998176602334
SV-10365,Seth Vernon,Office Supplies,hibernating,128.19523115340445
SV-10785,Stewart Visinsky,Office Supplies,hibernating,191.24490086204287
SV-10815,Stuart Van,Office Supplies,potential_loyalists,616.6873923141488
SV-10935,Susan Vittorini,Office Supplies,new_customers,45.018299911013095
SV-20365,Seth Vernon,Office Supplies,cant_loose,1083.3315960855184
SV-20785,Stewart Visinsky,Office Supplies,at_Risk,678.4365075611688
SV-20815,Stuart Van,Office Supplies,loyal_customers,765.1671908238353
SV-20935,Susan Vittorini,Office Supplies,champions,732.5837174629164
SW-10245,Scot Wooten,Office Supplies,hibernating,182.7996405523416
SW-10275,Scott Williamson,Office Supplies,promising,108.33486670040635
SW-10350,Sean Wendt,Office Supplies,at_Risk,102.18764726680152
SW-10455,Shaun Weien,Office Supplies,potential_loyalists,129.10881569634773
SW-10755,Steven Ward,Office Supplies,about_to_sleep,143.30085924007486
SW-20245,Scot Wooten,Office Supplies,loyal_customers,675.7257734902275
SW-20275,Scott Williamson,Office Supplies,loyal_customers,749.4230397981506
SW-20350,Sean Wendt,Office Supplies,potential_loyalists,350.00611166379707
SW-20455,Shaun Weien,Office Supplies,potential_loyalists,300.10021592290207
SW-20755,Steven Ward,Office Supplies,loyal_customers,1094.3146979529558
SZ-10035,Sam Zeldin,Office Supplies,hibernating,91.05942921153837
SZ-20035,Sam Zeldin,Office Supplies,loyal_customers,724.6380941793784
TA-11385,Tom Ashbrook,Office Supplies,new_customers,438.76593259933196
TA-21385,Tom Ashbrook,Office Supplies,loyal_customers,1584.8954592484645
TB-11055,Ted Butterfield,Office Supplies,hibernating,301.3919429314234
TB-11175,Thomas Boland,Office Supplies,hibernating,145.58094830197794
TB-11190,Thomas Brumley,Office Supplies,hibernating,158.4507891097517
TB-11250,Tim Brockman,Office Supplies,potential_loyalists,432.6572439362531
TB-11280,Toby Braunhardt,Office Supplies,at_Risk,88.96145112720919
TB-11355,Todd Boyes,Office Supplies,potential_loyalists,41.1945335174673
TB-11400,Tom Boeckenhauer,Office Supplies,need_attention,203.68781414790803
TB-11520,Tracy Blumstein,Office Supplies,potential_loyalists,219.7348593156421
TB-11595,Troy Blackwell,Office Supplies,hibernating,114.35153453863501
TB-11625,Trudy Brown,Office Supplies,hibernating,127.77131379038377
TB-21055,Ted Butterfield,Office Supplies,loyal_customers,634.9171507028655
TB-21175,Thomas Boland,Office Supplies,loyal_customers,869.1304943627543
TB-21190,Thomas Brumley,Office Supplies,potential_loyalists,555.4041766285029
TB-21250,Tim Brockman,Office Supplies,champions,632.0079636054568
TB-21280,Toby Braunhardt,Office Supplies,at_Risk,476.49471108859603
TB-21355,Todd Boyes,Office Supplies,at_Risk,499.12700757107723
TB-21400,Tom Boeckenhauer,Office Supplies,loyal_customers,941.6135619153738
TB-21520,Tracy Blumstein,Office Supplies,cant_loose,793.913091293915
TB-21595,Troy Blackwell,Office Supplies,loyal_customers,406.23346584315107
TB-21625,Trudy Brown,Office Supplies,loyal_customers,672.0659985765678
TC-10980,Tamara Chand,Office Supplies,about_to_sleep,216.67788038418007
TC-11145,Theresa Coyne,Office Supplies,potential_loyalists,248.2116927607912
TC-11295,Toby Carlisle,Office Supplies,promising,51.69710905648079
TC-11475,Tony Chapman,Office Supplies,at_Risk,118.62447119345076
TC-11535,Tracy Collins,Office Supplies,hibernating,316.6040837179744
TC-20980,Tamara Chand,Office Supplies,loyal_customers,1146.9225887553882
TC-21145,Theresa Coyne,Office Supplies,champions,901.9413401922221
TC-21295,Toby Carlisle,Office Supplies,loyal_customers,982.7663034473677
TC-21475,Tony Chapman,Office Supplies,champions,551.7147220511789
TC-21535,Tracy Collins,Office Supplies,champions,426.9428522655121
TD-10995,Tamara Dahlen,Office Supplies,hibernating,167.90532913138838
TD-20995,Tamara Dahlen,Office Supplies,champions,332.39640993637613
TG-11310,Toby Gnade,Office Supplies,hibernating,73.76036981223133
TG-11640,Trudy Glocke,Technology,need_attention,327.5293922461135
TG-21310,Toby Gnade,Office Supplies,loyal_customers,578.615718721105
TG-21640,Trudy Glocke,Office Supplies,champions,673.6676892133385
TH-11100,Thea Hendricks,Office Supplies,hibernating,207.3391700257256
TH-11115,Thea Hudgings,Office Supplies,hibernating,139.79465977101918
TH-11235,Tiffany House,Office Supplies,at_Risk,255.54835567388523
TH-11550,Tracy Hopkins,Office Supplies,hibernating,20.368827256116695
TH-21100,Thea Hendricks,Office Supplies,champions,652.1284168479482
TH-21115,Thea Hudgings,Office Supplies,loyal_customers,682.5803500296813
TH-21235,Tiffany House,Office Supplies,champions,640.6597439830589
TH-21550,Tracy Hopkins,Office Supplies,champions,645.6481256425277
TM-11010,Tamara Manning,Office Supplies,hibernating,35.406134416687365
TM-11490,Tony Molinari,Office Supplies,hibernating,202.05721597697152
TM-21010,Tamara Manning,Office Supplies,at_Risk,680.0617929978874
TM-21490,Tony Molinari,Office Supplies,loyal_customers,660.8006318146389
TN-11040,Tanja Norvell,Furniture,hibernating,36.443333213927794
TN-21040,Tanja Norvell,Office Supplies,loyal_customers,519.4075545238794
TP-11130,Theone Pippenger,Office Supplies,hibernating,107.24947338983328
TP-11415,Tom Prescott,Office Supplies,hibernating,147.9011084961989
TP-11565,Tracy Poddar,Furniture,hibernating,60.523744766860425
TP-21130,Theone Pippenger,Office Supplies,champions,1236.5995011252014
TP-21415,Tom Prescott,Office Supplies,need_attention,608.5353246389624
TP-21565,Tracy Poddar,Office Supplies,loyal_customers,588.3041749733411
TR-11325,Toby Ritter,Office Supplies,hibernating,188.353260975238
TR-21325,Toby Ritter,Office Supplies,potential_loyalists,481.34819178829844
TS-11085,Thais Sissman,Office Supplies,hibernating,84.25949338829763
TS-11160,Theresa Swint,Office Supplies,hibernating,108.93528796145097
TS-11205,Thomas Seio,Technology,hibernating,64.23798259724735
TS-11340,Toby Swindell,Office Supplies,about_to_sleep,132.78950177892352
TS-11370,Todd Sumrall,Office Supplies,potential_loyalists,255.1376276783272
TS-11430,Tom Stivers,Office Supplies,hibernating,364.5083817604336
TS-11505,Tony Sayre,Office Supplies,hibernating,171.8716394272991
TS-11610,Troy Staebel,Office Supplies,hibernating,150.27561677522948
TS-11655,Trudy Schmidt,Office Supplies,promising,48.27250743230582
TS-21085,Thais Sissman,Office Supplies,potential_loyalists,308.66099083870307
TS-21160,Theresa Swint,Office Supplies,potential_loyalists,336.3793538940584
TS-21205,Thomas Seio,Office Supplies,cant_loose,667.2157842813112
TS-21340,Toby Swindell,Office Supplies,champions,789.4920073969831
TS-21370,Todd Sumrall,Office Supplies,loyal_customers,1081.3138348325854
TS-21430,Tom Stivers,Office Supplies,potential_loyalists,485.05269494291315
TS-21505,Tony Sayre,Office Supplies,champions,861.1634547832016
TS-21610,Troy Staebel,Office Supplies,loyal_customers,964.4930996103021
TS-21655,Trudy Schmidt,Office Supplies,at_Risk,459.8891853847697
TT-11070,Ted Trevino,Office Supplies,about_to_sleep,205.04880701535947
TT-11220,Thomas Thornton,Office Supplies,potential_loyalists,114.6947019880075
TT-11265,Tim Taslimi,Office Supplies,need_attention,321.095691275325
TT-11460,Tonja Turnell,Office Supplies,about_to_sleep,174.45966648536873
TT-21070,Ted Trevino,Office Supplies,loyal_customers,772.3188857281951
TT-21220,Thomas Thornton,Office Supplies,need_attention,745.2121405298709
TT-21265,Tim Taslimi,Office Supplies,potential_loyalists,247.56523050685917
TT-21460,Tonja Turnell,Office Supplies,loyal_customers,849.1078888547277
TW-11025,Tamara Willingham,Office Supplies,potential_loyalists,22.80870359250419
TW-21025,Tamara Willingham,Office Supplies,loyal_customers,654.7874184678044
TZ-11445,Tom Zandusky,Office Supplies,hibernating,53.1992791103638
TZ-11580,Tracy Zic,Office Supplies,about_to_sleep,29.833457863494147
TZ-21445,Tom Zandusky,Office Supplies,champions,736.8976903254714
TZ-21580,Tracy Zic,Office Supplies,need_attention,522.4152172588622
VB-11745,Victoria Brennan,Office Supplies,new_customers,163.92611127436416
VB-21745,Victoria Brennan,Office Supplies,potential_loyalists,533.4073406476807
VD-11670,Valerie Dominguez,Office Supplies,potential_loyalists,82.6401591493475
VD-21670,Valerie Dominguez,Office Supplies,need_attention,722.327188766124
VF-11715,Vicky Freymann,Office Supplies,hibernating,48.80062843663682
VF-21715,Vicky Freymann,Office Supplies,loyal_customers,566.6392582714177
VG-11790,Vivek Gonzalez,Office Supplies,hibernating,50.7594888413773
VG-11805,Vivek Grady,Office Supplies,hibernating,154.66589648301465
VG-21790,Vivek Gonzalez,Office Supplies,loyal_customers,466.0238595259442
VG-21805,Vivek Grady,Office Supplies,champions,1094.4312144105893
VM-11685,Valerie Mitchum,Office Supplies,promising,75.31347773240944
VM-11835,Vivian Mathis,Office Supplies,new_customers,134.89037913552443
VM-21685,Valerie Mitchum,Office Supplies,loyal_customers,660.1835365647635
VM-21835,Vivian Mathis,Office Supplies,need_attention,127.87221979571149
VP-11730,Victor Preis,Office Supplies,hibernating,44.92633961080062
VP-11760,Victoria Pisteka,Office Supplies,hibernating,272.72098060086773
VP-21730,Victor Preis,Office Supplies,loyal_customers,617.4428591602062
VP-21760,Victoria Pisteka,Office Supplies,cant_loose,786.8569342603232
VS-11820,Vivek Sundaresam,Office Supplies,hibernating,82.70015093701348
VS-21820,Vivek Sundaresam,Office Supplies,at_Risk,592.7927368452531
VT-11700,Valerie Takahito,Office Supplies,hibernating,97.25269159715901
VT-21700,Valerie Takahito,Office Supplies,champions,935.8563713341824
VW-11775,Victoria Wilson,Office Supplies,new_customers,113.17000945498248
VW-21775,Victoria Wilson,Office Supplies,champions,821.9217267235105
WB-11850,William Brown,Office Supplies,hibernating,21.08084007035541
WB-21850,William Brown,Office Supplies,loyal_customers,772.0339147182018
XP-11865,Xylona Preis,Office Supplies,hibernating,100.74703019642772
XP-21865,Xylona Preis,Office Supplies,loyal_customers,527.0783984709318
YC-11895,Yoseph Carroll,Office Supplies,hibernating,14.754771342377195
YC-21895,Yoseph Carroll,Office Supplies,champions,937.0229867121808
YS-11880,Yana Sorensen,Office Supplies,new_customers,88.3787353434186
YS-21880,Yana Sorensen,Office Supplies,champions,876.76453107821
ZC-11910,Zuschuss Carroll,Office Supplies,hibernating,
ZC-21910,Zuschuss Carroll,Office Supplies,champions,1527.2826494753674
ZD-11925,Zuschuss Donatelli,Office Supplies,potential_loyalists,187.90613950805317
ZD-21925,Zuschuss Donatelli,Office Supplies,potential_loyalists,471.71296173532164
